claim_gang,claim_url,country,date,domain,has_infostealer_info,link,summary,title,url,victim,infostealer_data.employees,infostealer_data.employees_url,infostealer_data.thirdparties,infostealer_data.update,infostealer_data.users,infostealer_data.users_url,infostealer_data.infostealer_stats.Azorult,infostealer_data.infostealer_stats.Lumma,infostealer_data.infostealer_stats.Raccoon,infostealer_data.infostealer_stats.RedLine,infostealer_data.infostealer_stats.StealC,infostealer_data.infostealer_stats.Vidar,infostealer_data.thirdparties_domain,infostealer_data.infostealer_stats.UNKNOWN,infostealer_data.infostealer_stats.CRYPTBOT,infostealer_data.infostealer_stats.Generic Stealer,infostealer_data.infostealer_stats.Atomic,infostealer_data.infostealer_stats.DarkCrystal,infostealer_data.infostealer_stats.Taurus,infostealer_data.infostealer_stats.Ficker,added,infostealer_data.infostealer_stats.Mystic,infostealer_data.infostealer_stats.Predator,infostealer_data.infostealer_stats.KPOT,infostealer_data.infostealer_stats.Redline,infostealer_data.infostealer_stats.racoon,infostealer_data.infostealer_stats.Acreed
False,False,GB,2024-03-09,leicester.gov.uk,True,https://www.ransomware.live/id/bGVpY2VzdGVyLmdvdi51a0AyMDI0LTAzLTA5,"Le conseil municipal de Leicester City a fermé certains de ses systèmes informatiques suite à un incident de cybersécurité. Richard Sword, directeur stratégique des développements urbains et des quartiers, a confirmé cette mesure préventive. Cette action fait suite à des incidents similaires qui ont affecté plusieurs autres autorités locales ces derniers mois.",Leicester City Council systems shut down after 'cyber incident' - BBC News,https://www.bbc.com/news/uk-england-leicestershire-68517678,Leicester City Council,2.0,2.0,1.0,2024-03-09 13:23:20,415.0,85.0,,,,,,,,,,,,,,,2024-03-09,,,,,,
False,False,US,2023-06-15,kidscaredental.com,False,https://www.ransomware.live/id/a2lkc2NhcmVkZW50YWwuY29tQDIwMjMtMDYtMTU=,"Kids Care Dental & Orthodontics, une chaîne de soins dentaires pédiatriques basée en Californie, a signalé une violation de données après avoir été ciblée par une cyberattaque, où des informations sensibles des consommateurs ont été accessibles à une partie non autorisée. L'incident, détecté le 17 juin 2023, a conduit à une enquête qui a révélé un accès non autorisé le 15 juin 2023, et les données compromises incluent des noms, numéros de sécurité sociale, informations médicales et d'assurance santé. Des lettres de notification de la violation de données ont été envoyées le 7 mars 2024 aux individus affectés pour les informer des informations spécifiques qui ont été divulguées.","California-Based Kids Care Dental & Orthodontics Experiences Data Breach Following Cyberattack | Console and Associates, P.C. - JDSupra",https://www.jdsupra.com/legalnews/california-based-kids-care-dental-9958336/,Kids Care Dental & Orthodontics,,,,,,,,,,,,,,,,,,,,,2024-03-09,,,,,,
False,False,US,2023-07-01,eppicenvae2.org,False,https://www.ransomware.live/id/ZXBwaWNlbnZhZTIub3JnQDIwMjMtMDctMDE=,"L'Eppic Index a subi un retard en raison d'une cyberattaque survenue à mi-2023, qui a entraîné la destruction des données de l'index de 2022 et de l'index de 2023 qui était en cours de réalisation. Des efforts de récupération de données et de redémarrage des travaux pour les années 2022 et 2023 ont été entrepris, et la collecte de données pour 2024 est également en cours.",Eppic Index Delayed Due To Cyberattack | Environmental XPRT,https://www.environmental-expert.com/articles/eppic-index-delayed-due-to-cyberattack-1140106,Eppic Index,,,,,,,,,,,,,,,,,,,,,2024-03-10,,,,,,
False,False,BE,2024-03-10,edpnet.be,True,https://www.ransomware.live/id/ZWRwbmV0LmJlQDIwMjQtMDMtMTA=,"La société belge de télécommunications edpnet a été victime d'une cyberattaque qui a permis à des individus non autorisés d'accéder à ses systèmes administratifs, mais l'entreprise affirme qu'aucune donnée n'a été volée et que les services de connectivité des clients n'ont pas été affectés. En conséquence de l'attaque, les clients ne peuvent actuellement pas se connecter à leurs comptes, et edpnet a renforcé la sécurité de ses systèmes et travaille avec des experts en cybersécurité.","Edpnet schakelt klantinlogsystemen uit na cyberaanval, geen data gestolen - Computer - Nieuws - Tweakers",https://tweakers.net/nieuws/219612/edpnet-schakelt-klantinlogsystemen-uit-na-cyberaanval-geen-data-gestolen.html,edpnet,20.0,5.0,35.0,2024-03-11 20:50:15,59.0,16.0,,,,,,,,,,,,,,,2024-03-11,,,,,,
False,False,AU,2024-03-08,klv.at,True,https://www.ransomware.live/id/a2x2LmF0QDIwMjQtMDMtMDg=,"La Kärntner Landesversicherung (KLV), une compagnie d'assurance autrichienne, a été la cible d'une cyberattaque durant le week-end, mais grâce à son système d'alarme, les dommages ont été largement évités et les données des clients n'ont probablement pas été affectées. Cependant, des restrictions temporaires sur les services en ligne sont à prévoir pour les 70 000 clients de la compagnie. Les experts en cybersécurité soulignent l'importance d'avoir des sauvegardes de données efficaces et déconnectées du réseau pour se remettre rapidement d'une telle attaque.",Cyber-Attacke auf KLV ohne grobe Schäden - kaernten.ORF.at,https://kaernten.orf.at/stories/3248490/,Kärntner Landesversicherung (KLV),0.0,0.0,0.0,2024-03-11 13:30:22,5.0,2.0,,,,,,,,,,,,,,,2024-03-11,,,,,,
False,False,CA,2024-03-10,huntsville.ca,False,https://www.ransomware.live/id/aHVudHN2aWxsZS5jYUAyMDI0LTAzLTEw,"La ville de Huntsville en Ontario a fermé son bureau municipal pour le deuxième jour consécutif et a reporté certaines réunions du conseil en raison d'une enquête sur un incident de cybersécurité détecté pendant le week-end. La municipalité a mis en œuvre son protocole de réponse aux incidents et a pris des mesures pour protéger son réseau, bien qu'aucune preuve de compromission de données sensibles n'ait été trouvée. Cet incident à Huntsville est le deuxième du genre signalé dans une municipalité ontarienne au cours des trois dernières semaines, après une attaque similaire survenue à Hamilton le 25 février.",Second Ontario municipality reports cybersecurity incident within three weeks | CTV News,https://northernontario.ctvnews.ca/second-ontario-municipality-reports-cybersecurity-incident-within-three-weeks-1.6804276,Town of Huntsville,,,,,,,,,,,,,,,,,,,,,2024-03-12,,,,,,
rhysida,https:/www.ransomware.live/id/TWFyaW5lTWF4QHJoeXNpZGE=,US,2024-03-10,marinemax.com,True,https://www.ransomware.live/id/bWFyaW5lbWF4LmNvbUAyMDI0LTAzLTEw,"MarineMax, l'un des plus grands vendeurs de bateaux au monde, a signalé à la Securities and Exchange Commission (SEC) une cyberattaque qui a perturbé ses opérations, débutée dimanche. La société a mis en œuvre ses protocoles de réponse aux incidents et de continuité des activités, entraînant des perturbations, mais a continué à opérer et a engagé des experts en cybersécurité pour enquêter. MarineMax n'a pas confirmé si des données ont été volées, mais a indiqué que les données sensibles n'étaient pas stockées dans l'environnement informatique affecté par l'incident, et l'impact matériel sur les opérations de l'entreprise reste à déterminer.",Billion-dollar boat seller MarineMax reports cyberattack to SEC,https://therecord.media/boat-seller-marinemax-reports-cyberattack-sec,MarineMax,4.0,1.0,1.0,2024-03-13 16:22:39,12.0,7.0,,,,,,,,,,,,,,,2024-03-13,,,,,,
False,False,MY,2024-03-13,maxis.com.my,True,https://www.ransomware.live/id/bWF4aXMuY29tLm15QDIwMjQtMDMtMTM=,"L'entreprise malaisienne Maxis a été ciblée par une cyberattaque menée par le groupe de hackers international R00TK1T, mais l'attaque n'a pas entraîné de fuite de données personnelles selon l'Autorité de protection des données personnelles (JPDP). Le ministre du Numérique a informé le Parlement que seul le système d'une boutique ou filiale a été affecté, et ce système était indépendant des systèmes principaux de Maxis. Les autorités malaisiennes, y compris la JPDP, l'Agence de cybersécurité de Malaisie et l'Agence nationale de cybersécurité (NACSA), continueront de surveiller la sécurité des infrastructures numériques du pays et de collaborer avec des ag",Maxis遭国际骇客组织入侵 | 马来西亚诗华日报新闻网,https://news.seehua.com/post/1132498,Maxis,115.0,51.0,182.0,2024-03-13 16:22:11,9908.0,100.0,,,,,,,,,,,,,,,2024-03-13,,,,,,
8base,https:/www.ransomware.live/id/Q0hSR0A4YmFzZQ==,AU,2024-02-17,chrg.com.au,True,https://www.ransomware.live/id/Y2hyZy5jb20uYXVAMjAyNC0wMi0xNw==,"Le groupe australien Castle Hill RSL Group (CHRG) a été victime d'une cyberattaque par le gang de ransomware 8Base, qui prétend avoir exfiltré des données sensibles et a publié une entrée sur son site de fuite le 28 février avec une échéance pour la rançon fixée au 6 mars. CHRG a informé ses membres d'un ""incident cybernétique"" détecté le 17 février, mais affirme que les enquêtes n'ont pas montré d'impact sur sa base de données de membres ou ses systèmes de point de vente. CHRG collabore avec les autorités et les experts en cybersécurité pour enquêter sur l'incident et a promis de communiquer de manière transparente avec les membres potentiellement",Aussie RSL group falls victim to 8Base ransomware attack - Cyber Daily,https://www.cyberdaily.au/security/10313-aussie-rsl-group-falls-victim-to-8base-ransomware-attack,Castle Hill RSL Group (CHRG),0.0,0.0,0.0,2024-03-13 12:03:47,1.0,1.0,,,,,,,,,,,,,,,2024-03-13,,,,,,
False,False,US,2024-03-06,redwindcasino.com,True,https://www.ransomware.live/id/cmVkd2luZGNhc2luby5jb21AMjAyNC0wMy0wNg==,"Le Nisqually Red Wind Casino a temporairement fermé ses portes les 6 et 7 mars suite à une cyberattaque qui a mis hors ligne ses serveurs, selon une annonce sur leur page Facebook. Bien que les distributeurs automatiques fonctionnaient et que les chèques des employés tribaux et de l'équipe pouvaient être encaissés, les transactions par carte de crédit ou de débit étaient indisponibles. Le casino a réémis les offres de jeu gratuit manquées et travaille à rétablir tous les services, mais n'a pas mis à jour son annonce sur Facebook depuis le matin du mardi précédent l'article.",Nisqually Red Wind Casino temporarily closes after cyber attack | Nisqually Valley News,"https://www.yelmonline.com/stories/nisqually-red-wind-casino-temporarily-closes-after-cyber-attack,336341",Nisqually Red Wind Casino,0.0,0.0,0.0,2024-03-13 12:03:18,29.0,26.0,,,,,,,,,,,,,,,2024-03-13,,,,,,
False,False,US,2024-02-02,reboundmd.com,False,https://www.ransomware.live/id/cmVib3VuZG1kLmNvbUAyMDI0LTAyLTAy,"Rebound Orthopedics & Neurosurgery a annoncé une violation de données après avoir détecté une activité suspecte sur son réseau informatique le 3 février 2024, confirmant qu'un accès non autorisé avait eu lieu le 2 février et que des informations confidentielles sur les patients avaient été dérobées. Après une enquête, la société a envoyé des lettres de notification de la brèche de données aux individus affectés le 7 mars 2024. Rebound Orthopedics & Neurosurgery est un prestataire de services de santé basé à Vancouver, Washington, avec onze emplacements et générant environ 10 millions de dollars de revenus annuels.","Rebound Orthopedics & Neurosurgery Announces Data Breach Stemming from February 2024 Cyberattack | Console and Associates, P.C. - JDSupra",https://www.jdsupra.com/legalnews/rebound-orthopedics-neurosurgery-9351896/,Rebound Orthopedics & Neurosurgery,,,,,,,,,,,,,,,,,,,,,2024-03-13,,,,,,
False,False,US,2021-12-15,flagstar.com,False,https://www.ransomware.live/id/ZmxhZ3N0YXIuY29tQDIwMjEtMTItMTU=,"Flagstar Bank a payé 1 million de dollars en bitcoin à un groupe de ransomware suite à une cyberattaque en décembre 2021, décision prise par l'ancien PDG Alessandro DiNello et d'autres parties prenantes. La banque a subi plusieurs cyberattaques ces dernières années, affectant des millions de clients, et fait face à des actions en justice consolidées de la part des consommateurs lésés. En décembre 2022, Flagstar a été acquise par New York Community Bancorp, qui a récemment reçu un soutien financier important mené par la firme de l'ancien secrétaire au Trésor des États-Unis, Steven Mnuchin.",Flagstar bank paid $1 million in bitcoin to a ransomware group | Crain's Detroit Business,https://www.crainsdetroit.com/banking-finance/flagstar-bank-paid-1-million-bitcoin-ransomware-group,Flagstar Bank,,,,,,,,,,,,,,,,,,,,,2024-03-14,,,,,,
False,False,US,2024-02-16,imf.org,True,https://www.ransomware.live/id/aW1mLm9yZ0AyMDI0LTAyLTE2,"Le Fonds monétaire international (FMI) a détecté un incident de cybersécurité le 16 février 2024, affectant onze comptes de messagerie qui ont depuis été sécurisés. Une enquête est en cours avec l'aide d'experts en cybersécurité indépendants pour déterminer l'étendue de la brèche et des mesures de remédiation ont été prises. Le FMI a affirmé avoir un programme de cybersécurité robuste pour répondre efficacement à de tels incidents.",IMF Investigates Cyber-Security Incident,https://www.imf.org/en/News/Articles/2024/03/15/pr2488-imf-investigates-cyber-security-incident,Fonds monétaire international (FMI),17.0,6.0,21.0,2024-03-15 17:53:16,1755.0,100.0,,,,,,,,,,,,,,,2024-03-15,,,,,,
alphv,https:/www.ransomware.live/id/SEFMIEFsbGVyZ3lAYWxwaHY=,NL,2024-02-15,hal-allergy.com,False,https://www.ransomware.live/id/aGFsLWFsbGVyZ3kuY29tQDIwMjQtMDItMTU=,"L'entreprise Hal Allergy a été victime d'une cyberattaque qui a perturbé son réseau et entraîné des retards dans la livraison de ses produits d'immunothérapie pour les allergies, affectant ainsi les pharmacies et leurs clients. Malgré la communication sur leur site web, les clients comme le pharmacien Eric Schmitz de Düsseldorf n'ont pas été directement informés et se retrouvent dans l'incertitude concernant leurs commandes. Hal Allergy travaille avec des experts en cybersécurité pour restaurer le réseau et enquêter sur l'incident, notamment pour déterminer si des données personnelles ont été compromises, et a signalé l'attaque aux autorités néerlandaises compétentes.",Hal Allergy: Hacker-Angriff legt Lieferung lahm | APOTHEKE ADHOC,https://www.apotheke-adhoc.de/nachrichten/detail/markt/hal-allergy-hacker-angriff-legt-lieferung-lahm/,Hal Allergy,,,,,,,,,,,,,,,,,,,,,2024-03-15,,,,,,
False,False,GB,2024-03-14,nhsdg.co.uk,False,https://www.ransomware.live/id/bmhzZGcuY28udWtAMjAyNC0wMy0xNA==,"Le NHS Dumfries and Galloway a été victime d'une cyberattaque ciblée et continue, mettant en péril une quantité importante de données potentiellement identifiables des patients et du personnel. La direction de la santé collabore avec la police écossaise, le Centre national de cybersécurité et le gouvernement écossais pour résoudre la violation de ses systèmes. Des perturbations des services sont attendues et une page web dédiée a été mise en place pour informer sur l'attaque.",NHS Dumfries and Galloway hit by cyber attack with patient and staff data at risk | UK News | Sky News,https://news.sky.com/story/nhs-dumfries-and-galloway-hit-by-cyber-attack-with-patient-and-staff-data-at-risk-13095152,NHS Dumfries and Galloway,,,,,,,,,,,,,,,,,,,,,2024-03-15,,,,,,
False,False,NO,2024-01-31,travelretail.no,False,https://www.ransomware.live/id/dHJhdmVscmV0YWlsLm5vQDIwMjQtMDEtMzE=,"La ""Klikk & hent""-tjenesten (service de clic et collecte) des boutiques duty-free des plus grands aéroports de Norvège a été hors service pendant plusieurs semaines à la suite d'une attaque de hackers. Aucune donnée personnelle ou client n'a été divulguée, et la société Travel Retail Norway a indiqué que ses systèmes seraient rétablis dans la semaine, passant à une infrastructure basée sur le cloud plutôt que sur des serveurs privés. Bien que l'identité des attaquants soit connue de l'entreprise, elle n'a pas été révélée publiquement sur les conseils d'experts en cybersécurité, et aucune rançon n'a été payée, bien que l'attaque ait entraîné des coû",Krevd for løsepenger etter dataangrep,https://www.vg.no/nyheter/innenriks/i/mQG0vE/krevd-for-loesepenger-etter-dataangrep,Travel Retail Norway,,,,,,,,,,,,,,,,,,,,,2024-03-16,,,,,,
