Word-sentence,count
Nursing home co. Petersen files for bankruptcy after cyberattacks | Reuters,1
Hackerangriff auf eine Fislisbacher Firma | Reussbote,1
Tarrant Appraisal District says it is victim of ransomware attack,1
"Benefytt, EMSA, Lindsay Municipal Hospital Affected by Cyberattacks",1
HKScan targeted in cybersecurity attack | WATTPoultry.com,1
Cyber Security Incident Notice to Our Patients - EMSA,1
Nampak hit by cyberattack - TechCentral,1
Scullion LAW becomes victim of cyberattack | Scottish Legal News,1
Credit Union suffers cyberattack in Grenada | Loop Caribbean News,1
City of St. Cloud Responds to Ransomware Cyberattack,1
Tarn - Trifyl déjoue une tentative de cyberattaque et frôle le désastre informatique | Le Journal d'Ici,1
Cyberattaque contre les magasins Intermarché de Mestdagh - RetailDetail BE,1
Brokerage VNDirect faces cyberattack - VnExpress International,1
Ataque cibernético paralisa serviços da Unimed VTRP nesta terça-feira,1
Gilmer County reports ransomware attack | 11alive.com,1
University of Winnipeg working on restoring services following cyber attack | CTV News,1
Loire. Roanne : le bailleur social Opheor victime d’une attaque informatique,1
Cambridge university medical IT system targeted by hackers,1
"White Oak Partners Experiences Data Breach Following “Cybersecurity Incident” | Console and Associates, P.C. - JDSupra",1
High Wycombe Cressex Community School hit by cyber attack | Bucks Free Press,1
Palau scrambles after cyberattack cripples financial systems | Regional / World | Marianas Variety News & Views,1
""" Internet est un monde dangereux ""… le Gers de plus en plus exposé aux cyberattaques",1
! Murcia Today - Torre Pacheco Town Hall Suffers Cyber Attack Which Could Affect Personal Info For Residents,1
Actualización incidente RANSOMWARE,1
"Bengaluru Cyber crime news: Ransomware attack hits Bengaluru firm, criminals demand $80,000",1
Traverse City Area Public Schools close for cyber breach investigation,1
Morón: El sistema informático del Municipio continúa caído tras el ataque cibernético,1
"City of Hope Cyberattack Affects 827,000 Individuals",1
Series of cyberattacks hit rehabilitation hospitals | Cybernews,1
Omni Hotels experiencing nationwide IT outage since Friday,1
Data obtained in East Baton Rouge Sheriff's cyber attack | Crime/Police | theadvocate.com,1
"Bethel School District data breach causes stress, financial issues for community",1
"Vacaville hospital turns away patients due to cyber incident, systems down - CBS Sacramento",1
Jackson County confirms ransomware attack affecting operations | Kansas City Star,1
Paper-Based Payments Continue in Cyber-Struck Birmingham,1
Notification of Privacy Incident | Diabetes WA,1
Important Notice About a Data Breach | Otolaryngology Associates,1
"Cyberattack at Benefit Management Corp. Results in Data Breach Affecting Certain Osaic Wealth Clients | Console and Associates, P.C. - JDSupra",1
Japanese lens maker Hoya halts production after cyberattack | Reuters,1
Servicio de recargas en máquinas embarcadas y puntos de recarga inoperativo,1
Panera Bread week-long IT outage caused by ransomware attack,1
Florida juvenile justice systems offline after hacker break-in,1
Cyber-Angriff auf Festspielhaus Baden-Baden während der Osterfestspiele,1
County's It Outage Is Under Active Investigation - Hernando Sun,1
Bassin mussipontain. Une cyberattaque avec demande de rançon touche la communauté de communes du bassin de Pont-à-Mousson,1
Ransomware Attack Hits New Mexico Highlands University,1
Cyberangriff auf die St. Elisabeth-Stiftung - dieBildschirmzeitung,1
Riley County emergency responders using backup radios due to cybersecurity incident,1
CVS Group Flags Cyberattack on U.K. Operations - MarketWatch,1
Angriff auf Wissenschaftsdatenbank: Cyberkriminelle legen Genios lahm | heise online,1
Targus discloses cyberattack after hackers detected on file servers,1
"Regione Lazio, attacco ransomware: multe per 400mila euro | Wired Italia",1
"On Q Financial announces data breach, law firm feeding frenzy follows - DataBreaches.net",1
La Ville de Saint-Nazaire et son agglo victimes d’une cyberattaque,1
"American Renal Associates, nearly 20,000 patients are affected by the data breach",1
Firm Says Medicare Info Obtained From DOJ Breached in Attack,1
"ECU investigating cyberattack - KTEN - Your source for Texoma news, sports and weather",1
台灣聯合再生能源：遭到網絡攻擊以致工廠停工,1
Wichtige Patienteninformation - BIELEFELD FERTILITY CENTER,1
US think tank Heritage Foundation hit by cyberattack,1
Cyber attack closes Swinomish Casino and Lodge,1
"Cyberaanval op boekenleverancier, mogelijk bankgegevens gestolen",1
Pak Suzuki hit by cyber-attack - Mettis Global Link,1
Import tariff body Itac was targeted in ransomware attack,1
COMUNICADO INCIDENTE TECNOLÓGICO,1
Authorities investigating ransomware attack on charity that works with vulnerable children,1
Cyberattack On UNDP Breaches HR And Procurement Data,1
"El IHTT es “víctima” de ataque cibernético, revela comisionado - Diario La Tribuna",1
Cyberattack mot mejeri - produktionen stoppas,1
Derbyshire pupils miss school after 'brute force attack' shuts down IT systems - Derbyshire Live,1
Hackerangriff: Düsseldorfer Heinrich-Heine-Universität erneut attackiert,1
"""Black out"" informatique à l’hôpital de Cannes ce mardi, ""incident technique"" ou cyberattaque? - Var-Matin",1
"Des données ""volées par des hackers"": le Slip Français victime d'une cyberattaque",1
"Michigan healthcare organization says ransomware breached data of 185,000",1
Ready or Not Developer Void Interactive Hit by Massive 4TB Data Breach,1
Ransomware Group Claims It Targeted Traverse City Schools,1
Cyberattack on NY bill drafting commission causes delay in state budget passage | Globe Echo,1
"Numotion Announces Data Breach Stemming from March 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
Lancaster Sheriff’s Office reveals its cyber attack | News | newsontheneck.com,1
République Dominicaine. Le ministère de la Santé a subi une cyber-attaque - KARIBINFO,1
"Attacco hacker a Synlab, chiusi tutti gli ambulatori in Italia e servizi informatici ko | Giornale di Brescia",1
Ransomware feared as Octapharma Plasma closes 150+ centers • The Register,1
Frontier Communications shuts down systems after cyberattack,1
"School system hit by cyberattck, shuts down internet, programs | Local News | thebrunswicknews.com",1
Persoonsgegevens gelekt bij Vooruit.brussels: 'Hackers vragen 800 euro losgeld' | BRUZZ,1
DC city agency says LockBit claims tied to third-party attack,1
PF suspende passaporte pela internet após ataque hacker - Convergência Digital - Segurança,1
仁安醫院網絡遭黑客攻擊 稱未發現病人資料洩漏｜本地｜商業電台 881903,1
Carpetright customers hit by cyber attack as firm struggles to fill orders after hackers target company HQ | The Sun,1
"SysInformation Healthcare Services Reports Data Breach Following Cyberattack | Console and Associates, P.C. - JDSupra",1
"Des données personnelles ""compromises"": Speedy France victime d'une cyberattaque",1
Cyberattaque stoppée à Floirac : les services municipaux néanmoins privés d’Internet ce vendredi,1
Coppel sufrió ataque cibernético y eliminan deudas,1
"Wollongong firm Barnett's Couriers left reeling from cyber attack | Illawarra Mercury | Wollongong, NSW",1
Le groupe Swisspro victime d'une attaque par ransomware | ICTjournal,1
Une cyberattaque en cours à la mairie d'Albi - France Bleu,1
"South Texas Oncology and Hematology Experiences Data Breach Following Cyberattack | Console and Associates, P.C. - JDSupra",1
Hackerangrep kan gi tomme hyller hos Systembolaget - E24,1
Attaque au rançongiciel | Fuite de données sur les infirmières du Québec | La Presse,1
Cyberaanval op gemeente afgeslagen - Al het nieuws uit Voorschoten,1
"La ville de Gravelines victime d’une cyberattaque, les services à la population restreints - La Voix du Nord",1
Kansas City Scout cyberattack: Traffic camera system down,1
Cyberattack hits Georgia county at center of voting software breach | CyberScoop,1
Confirman ataque cibernético en Manejo de Emergencias - Jay Fonseca,1
Cyberattaque à la Municipalité de La Guadeloupe - L’Éclaireur Progrès,1
"Blackstone Valley Community Health Care Announces Data Breach | Console and Associates, P.C. - JDSupra",1
FBCS data breach impacted 2M individuals,1
Alerta en la UDLAP: Sufre ataque cibernético,1
Telecoms company Magnet+ investigating possible cyber attack - The Irish Times,1
Cyberangriff: Hacker stehlen Daten von Patienten der KJF Augsburg,1
香港藝發局網絡遭攻擊 暫未發現有資料洩露 | am730,1
Ataque cibernético afecta a la Superintendencia del Subsidio Familiar | RCN Radio,1
London Drugs closes stores until further notice due to cyberattack,1
SSS Australia falls victim to Hunters International ransomware gang - Cyber Daily,1
Le journal La Nación victime d'une cyberattaque - Nouvelles Du Monde,1
Umeå universitet utsatt för omfattande cyberattack,1
旭龄及穆律师事务所遭勒索软件攻击 - 8world,1
Ataque cibernético,1
"Panda Express Issues Data Breach Letters Following March 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
"School officials: Cyberattack causes internet, phone outage at Mineola Public Schools",1
Cyberangriff: Salamander-Schuhe nach Attacke offline | heise online,1
Eucatex (EUCA4) comunica ataque cibernético e diz não haver evidências de perdas e vazamentos - SpaceMoney,1
Radiation treatment within one week: Cyber ​​attack on RCC from abroad; charges of terrorism to be charged against accused - KERALA - GENERAL | Kerala Kaumudi Online,1
Oil India Headquarter Under 'Cyber Attack' || BW Businessworld,1
Rete dell’Università di Siena colpita da attacco hacker,1
Les trois constituantes du Cégep de Lanaudière victimes d’une cyberattaque,1
Wichita reports cyberattack on city computer network | 101.3 KFDI,1
Pyrénées-Orientales : plusieurs sites d’imagerie médicale victimes d’une cyberattaque - lindependant.fr,1
L'Université de Guyane victime d'une cyberattaque,1
Operations Disrupted After Brandywine Realty Trust Data Breach,1
DocGo discloses cyberattack after hackers steal patient health data,1
NRS Healthcare “working round the clock” to resume services following cyber security incident - THIIS Magazine,1
Report: Concord schools hit with cyber attack,1
Firstmac hacked by ransomware gang - Mortgage Business,1
Palomar Health Medical Group hit by potential cyberattack - The San Diego Union-Tribune,1
"Ascension Health investigates cyber security issue, assures minimal patient impact",1
Comunicato del Comune di Mantova,1
BSJ Hit by CYBERATTACK | Lead Stories | Jamaica Gleaner,1
JR East briefly hit by system disruption due to cyberattack,1
"Pantana CPA Experiences Cyberattack Leading to Data Breach Involving Consumer SSNs | Console and Associates, P.C. - JDSupra",1
Union Township School District Cyberattack Causes Network Disruption: Details Inside,1
City of Helsinki suffered a data breach,1
Georgia county's network taken down after potential cyberattack | 13wmaz.com,1
"La Universidad Complutense de Madrid sufre un ciberataque en la aplicación que gestiona prácticas de empresa que ""ha podido exponer"" datos de alumnos - El Correo de Pozuelo",1
Travelite Holdings Hit by Major Cyberattack - TipRanks.com,1
Christie's stelt horlogeveiling uit om 'beveiligingsprobleem',1
HöMS: Cyberangriff an der Hessischen Hochschule für öffentliches Management und ... | Presseportal,1
Myersville falls victim to cyberattack through malicious email | Disasters & accidents | fredericknewspost.com,1
Notice of a Data Breach,1
Rockford Public Schools ransomware update | wzzm13.com,1
Data breach: Healthcare ransomware attack at MediSecure investigated by Australian Federal Police,1
L'aéroport et l'école de commerce de Pau victimes d'une cyberattaque - France Bleu,1
"CentroMed computer network hacked, patients personal information ‘acquired,’ investigation reveals",1
Healthcare firm WebTPA data breach impacted 2.5M individuals,1
American Radio Relay League Confirms Cyberattack Disrupted Operations | Tech Times,1
Central Contra Costa Transit Authority experiences cyber security data breach | KRON4,1
NJ dermatologist offices hit by cyberattack on personal info,1
National cyber breach impacts RRH vendor | News | ridgecrestca.com,1
Ewing Marion Kauffman School latest victim of cyberattack,1
Une potentielle cyberattaque provoque la fermeture du Collège Ahuntsic | TVA Nouvelles,1
Dierenartspraktijk Ranzijn slachtoffer van cyberaanval: gegevens van dieren en baasjes gestolen | West Betuwe | AD.nl,1
