Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
China,2020,SQL Injection,Healthcare,0.41502029608526925,-1.5487123409038241,Unknown,Unpatched Software,Firewall,1.6785837190380604
Brazil,2015,Phishing,Retail,-1.061707625966052,-0.5163102003228447,Hacker Group,Unpatched Software,Antivirus,-0.2662473770551621
UK,2019,Phishing,IT,0.8621030614769538,-0.26240168927919066,Unknown,Social Engineering,AI-based Detection,1.4354798320264075
Australia,2015,Phishing,Healthcare,0.8999678799910904,-1.36572242562615,Nation-state,Unpatched Software,VPN,0.5603058387844574
India,2020,Man-in-the-Middle,IT,-0.7573995432285885,1.499797265992656,Insider,Unpatched Software,Encryption,0.41444350657746576
UK,2019,Man-in-the-Middle,Government,-0.9227541635288541,-0.6169705214983424,Nation-state,Zero-day,Antivirus,0.12271884216348238
UK,2017,Man-in-the-Middle,Education,-0.6966074034123143,1.6974303759308964,Hacker Group,Social Engineering,AI-based Detection,-0.46073048666448435
Japan,2017,Phishing,IT,-1.5754880533275915,-0.637526186276273,Hacker Group,Unpatched Software,VPN,0.7547889483937796
Brazil,2018,Man-in-the-Middle,Banking,-1.7189575032939985,-1.5125890112252727,Hacker Group,Weak Passwords,AI-based Detection,1.6785837190380604
India,2023,Ransomware,IT,-1.1103413378190712,1.4511728909784407,Insider,Zero-day,AI-based Detection,-1.5790083669180872
India,2015,Malware,Telecommunications,-1.7012409368332555,1.4088852765275848,Insider,Unpatched Software,VPN,-1.044179815492451
Australia,2019,DDoS,Healthcare,1.194896604014043,-1.1752815561749015,Nation-state,Unpatched Software,Firewall,-0.7038343736761371
USA,2016,DDoS,Education,0.5640478845491642,1.2813256309791548,Insider,Unpatched Software,AI-based Detection,1.4841006094287381
China,2024,Ransomware,Government,0.768309474331845,0.31285681662642917,Hacker Group,Zero-day,VPN,-1.287283702504104
France,2020,DDoS,Government,-0.2199970272527255,1.1594231913773276,Nation-state,Weak Passwords,AI-based Detection,-1.5303875895157566
UK,2022,DDoS,Telecommunications,1.0267629144650332,-0.06821809516204944,Unknown,Weak Passwords,Firewall,0.2685811743704741
Russia,2018,SQL Injection,Telecommunications,-1.278475027368081,-1.236941651477051,Unknown,Social Engineering,Encryption,-0.7038343736761371
USA,2021,Phishing,IT,-0.7459358825775196,0.17617320173119166,Insider,Zero-day,AI-based Detection,-0.7524551510784677
India,2017,Ransomware,Retail,0.6745158871867364,-0.5648793830839224,Unknown,Social Engineering,Antivirus,1.1923759450147546
UK,2016,Malware,Telecommunications,-1.6234269978684248,0.6000635038911544,Insider,Zero-day,Encryption,0.3658227291751352
Brazil,2020,Phishing,IT,0.24098108438267885,-1.006865845241372,Insider,Social Engineering,Antivirus,-0.2662473770551621
UK,2019,Ransomware,Retail,0.4501060453506619,-0.5197045238908063,Unknown,Weak Passwords,AI-based Detection,-0.16900582225050098
UK,2016,Man-in-the-Middle,Government,-0.3179592182709498,-1.0877362941512232,Insider,Zero-day,Firewall,0.12271884216348238
Australia,2022,Phishing,Education,-0.9644402022600135,0.4956225133757318,Unknown,Zero-day,VPN,0.5116850613821269
Brazil,2017,DDoS,IT,-1.5497816627767098,-0.9436845134621177,Insider,Weak Passwords,AI-based Detection,0.02547728735882126
India,2017,Ransomware,Banking,-1.4132598859321628,-0.05196397661302967,Unknown,Unpatched Software,VPN,0.31720195177280464
USA,2015,DDoS,IT,1.5162264859000631,1.204987845858228,Unknown,Zero-day,AI-based Detection,-1.0928005928947817
Germany,2017,Ransomware,IT,-0.5993399797062757,0.15879799054031465,Hacker Group,Zero-day,AI-based Detection,1.143755167612424
Germany,2019,Man-in-the-Middle,Government,0.8641873634135119,-0.2050051955319199,Hacker Group,Unpatched Software,VPN,0.2685811743704741
Japan,2020,Phishing,Education,-0.045957815550134874,-0.9885868609053668,Unknown,Zero-day,VPN,-0.21762659965283154
Germany,2017,Malware,Telecommunications,1.541585492794852,-0.6205476694048224,Insider,Zero-day,VPN,0.2685811743704741
India,2023,SQL Injection,Government,-0.7567047759164025,-0.023177767085956258,Unknown,Unpatched Software,VPN,-0.5579720414691455
Australia,2023,SQL Injection,Education,-0.27766271416416255,1.4775858336205978,Insider,Social Engineering,Antivirus,-0.46073048666448435
UK,2015,Man-in-the-Middle,IT,0.08952181032613309,0.1160895351592846,Nation-state,Zero-day,VPN,-1.7248706991250788
France,2018,Phishing,Retail,1.7121508679365123,1.2272510209676026,Hacker Group,Social Engineering,AI-based Detection,-1.2386629251017733
UK,2024,DDoS,Healthcare,1.124725105483258,-0.7866625532856789,Unknown,Unpatched Software,Antivirus,0.07409806476115181
Germany,2018,Man-in-the-Middle,Banking,1.0757440099741453,-0.6498375082417763,Insider,Social Engineering,Firewall,1.4354798320264075
Japan,2023,Ransomware,Healthcare,-0.5847498661503702,-0.32528636269783034,Unknown,Zero-day,Encryption,1.6785837190380604
Japan,2024,DDoS,Healthcare,1.6947816851318624,0.29394657089516296,Unknown,Weak Passwords,VPN,1.0951343902100936
France,2016,Man-in-the-Middle,Retail,-1.2378311396052004,-1.520974784186365,Hacker Group,Weak Passwords,VPN,-1.384525257308765
USA,2015,Ransomware,Banking,-0.5816234132455331,-1.540716363230516,Insider,Social Engineering,VPN,-1.141421370297112
UK,2017,SQL Injection,Government,1.0955448783714463,1.6906175821842255,Nation-state,Unpatched Software,Encryption,0.9492720580031019
India,2016,Ransomware,Retail,-1.4229866283027668,-1.431428802986449,Unknown,Zero-day,Firewall,1.5327213868310685
Germany,2023,SQL Injection,Telecommunications,-1.5424866059987568,0.29692005353295053,Unknown,Unpatched Software,Firewall,-0.21762659965283154
UK,2022,DDoS,IT,-0.7448937316092407,-1.0968913091404207,Insider,Weak Passwords,Antivirus,0.02547728735882126
Japan,2019,SQL Injection,Education,1.3543457021607277,0.6131371688531206,Hacker Group,Zero-day,VPN,-1.5303875895157566
Australia,2018,SQL Injection,Education,0.8582818412599309,-1.530950783940984,Insider,Social Engineering,Antivirus,0.46306428397979627
France,2016,SQL Injection,Government,-0.7351669892386369,-1.1099442770074603,Nation-state,Unpatched Software,Antivirus,-0.94693826068779
France,2023,DDoS,Education,0.5372993430300033,-1.1135214249139402,Insider,Weak Passwords,Antivirus,1.3382382772217463
Australia,2017,Phishing,Retail,1.5530491534459208,0.7280129447273685,Unknown,Weak Passwords,Antivirus,-1.2386629251017733
UK,2023,Malware,Banking,-1.197534635498413,-0.18008934275611987,Hacker Group,Zero-day,Encryption,-0.6552135962738066
India,2018,Ransomware,Banking,-1.3653209413913296,-1.1583582315565886,Insider,Social Engineering,AI-based Detection,-1.5303875895157566
France,2017,SQL Injection,Healthcare,-0.8015172675523988,-1.4158507895383647,Insider,Social Engineering,Antivirus,-0.3634889318598232
Australia,2015,Ransomware,Telecommunications,-1.150290458269766,-1.481119078389384,Unknown,Unpatched Software,Encryption,-1.481766812113426
Russia,2019,Man-in-the-Middle,Retail,1.7034662765341875,0.038333999035885934,Nation-state,Social Engineering,Firewall,0.46306428397979627
Russia,2024,DDoS,Telecommunications,0.15830377423254596,-0.48561640854670335,Insider,Weak Passwords,Antivirus,-0.2662473770551621
UK,2022,DDoS,Education,1.0111306499408483,-0.20141080004633446,Unknown,Zero-day,AI-based Detection,-1.5790083669180872
Russia,2017,Ransomware,Telecommunications,0.5102034178547501,-0.602672278419886,Nation-state,Unpatched Software,Firewall,0.5603058387844574
China,2017,Ransomware,Education,-0.860225105432115,0.4639801047487882,Insider,Social Engineering,Encryption,-0.16900582225050098
USA,2022,Ransomware,Government,-0.583012947869905,-1.2748690779300376,Unknown,Unpatched Software,VPN,0.5603058387844574
China,2015,DDoS,Education,1.5370695052656427,-1.3853432716165628,Nation-state,Social Engineering,Antivirus,0.9978928354054325
France,2018,DDoS,IT,0.8819039298742543,1.095841715762826,Unknown,Zero-day,VPN,1.6785837190380604
India,2021,SQL Injection,Government,0.8600187595403957,0.3202008358095495,Nation-state,Social Engineering,Firewall,-0.8010759284807982
Brazil,2023,Man-in-the-Middle,Telecommunications,1.3852628475530042,0.6933315126620365,Hacker Group,Zero-day,Antivirus,0.9978928354054325
France,2020,Phishing,Retail,-1.252073869505013,-0.6716798424209769,Unknown,Zero-day,Firewall,-0.5093512640668149
France,2022,Ransomware,Banking,0.13815552217915233,0.3434540219595797,Unknown,Social Engineering,AI-based Detection,1.2896174998194159
India,2024,Ransomware,IT,-0.5847498661503702,-1.2859247761366606,Unknown,Unpatched Software,Antivirus,-0.7524551510784677
Australia,2022,Ransomware,Government,1.1816960250825093,-0.6871095266887539,Insider,Social Engineering,Firewall,-0.8496967058831288
Brazil,2023,Malware,Healthcare,0.3844505343490858,1.388212328211737,Unknown,Social Engineering,VPN,-0.16900582225050098
India,2024,Phishing,Banking,-0.9439445665505267,1.2917673153696223,Unknown,Zero-day,VPN,0.07409806476115181
Brazil,2017,Man-in-the-Middle,Telecommunications,-0.2356292917769101,-1.5434759758873955,Unknown,Unpatched Software,Firewall,0.7547889483937796
Australia,2016,Phishing,Telecommunications,-1.65538629422898,1.295096098136983,Insider,Social Engineering,Antivirus,1.4841006094287381
China,2017,Phishing,IT,0.7262760519445929,0.6697678700881073,Insider,Zero-day,AI-based Detection,-0.94693826068779
India,2022,Man-in-the-Middle,Banking,1.402632030357654,1.4631979031307927,Unknown,Unpatched Software,Firewall,-0.21762659965283154
India,2017,SQL Injection,IT,0.9882033286387109,1.2207176380024407,Unknown,Weak Passwords,Encryption,-0.3634889318598232
China,2022,Malware,Telecommunications,-0.5614751611921395,0.22967174260062026,Unknown,Unpatched Software,Firewall,-0.94693826068779
Russia,2015,DDoS,Banking,-0.3422760741974596,-0.8463840206963705,Nation-state,Social Engineering,AI-based Detection,1.2409967224170853
Brazil,2022,Man-in-the-Middle,Banking,0.31045781560127783,-1.3217859426128087,Insider,Weak Passwords,AI-based Detection,-0.21762659965283154
France,2018,DDoS,Banking,0.00892880211255826,0.5724328821641492,Nation-state,Zero-day,Antivirus,-1.5790083669180872
China,2024,Ransomware,Banking,0.7533719771198466,-0.7847963652264641,Insider,Social Engineering,Firewall,1.7272044964403908
USA,2016,Man-in-the-Middle,Retail,-0.9429024155822477,1.54462027457202,Nation-state,Unpatched Software,Antivirus,-0.5093512640668149
UK,2020,DDoS,Government,0.966665541960945,0.4137172097195507,Unknown,Weak Passwords,AI-based Detection,1.4841006094287381
China,2018,Phishing,Healthcare,-1.0516334999393553,-0.4855198221037126,Insider,Weak Passwords,Firewall,-0.606592818871476
Japan,2017,SQL Injection,IT,-0.6024664326111128,-1.5865500799454622,Unknown,Unpatched Software,Firewall,-0.7038343736761371
UK,2021,DDoS,Banking,-1.4476508678853695,0.8000008903978892,Nation-state,Zero-day,AI-based Detection,-0.5093512640668149
Japan,2018,Ransomware,Education,-0.24917725436453694,-1.5930144725942021,Unknown,Unpatched Software,Antivirus,0.17133961956581292
Australia,2018,DDoS,Healthcare,1.3863049985212832,0.10925604431768693,Nation-state,Weak Passwords,Encryption,0.9006512806007714
USA,2017,Phishing,Government,0.16837790025924304,0.9672955086895616,Insider,Social Engineering,Encryption,-0.3634889318598232
France,2019,DDoS,Healthcare,-0.7851902357160281,-0.15226209862731205,Unknown,Weak Passwords,Firewall,-0.3634889318598232
France,2020,Ransomware,Education,0.5400784122787476,1.3007119098937328,Unknown,Zero-day,Firewall,-1.287283702504104
India,2024,SQL Injection,Telecommunications,-1.3983223887201641,-1.0048133833278179,Unknown,Social Engineering,Encryption,0.608926616186788
UK,2017,Man-in-the-Middle,Telecommunications,-0.2318080715598872,-1.0027919670566536,Hacker Group,Unpatched Software,Firewall,-1.287283702504104
UK,2021,Malware,Telecommunications,-1.6439226335779114,0.22614633743145682,Insider,Unpatched Software,Antivirus,0.7061681709914491
Brazil,2016,Malware,Government,0.7724780782049612,-1.5766361714756227,Nation-state,Weak Passwords,Firewall,1.6299629416357297
China,2024,Man-in-the-Middle,Banking,-1.195102949905762,-1.4893082289486737,Nation-state,Zero-day,VPN,-0.5093512640668149
Japan,2020,Malware,Telecommunications,1.6551799483372611,0.7087301512874237,Insider,Zero-day,AI-based Detection,0.9492720580031019
Japan,2023,Malware,Retail,0.04922530621934555,-0.4972826710536611,Hacker Group,Unpatched Software,Firewall,0.5116850613821269
France,2017,Phishing,IT,0.18783138500045057,-0.6741220996223152,Insider,Zero-day,AI-based Detection,-1.6276291443204178
UK,2024,Phishing,Government,-0.6882701956660825,-0.3845628425676002,Nation-state,Social Engineering,Firewall,-1.6276291443204178
Germany,2020,Ransomware,IT,0.510898185166936,-0.6826079085422194,Unknown,Zero-day,Encryption,1.1923759450147546
Russia,2022,Malware,Healthcare,1.0917236581544234,-1.6368095254588784,Insider,Weak Passwords,AI-based Detection,0.8034097257961103
India,2017,Phishing,Retail,1.6458005896227503,-1.3485507358687179,Unknown,Unpatched Software,Encryption,-1.6762499217227482
Japan,2024,Ransomware,Banking,-0.9126800375021572,0.27507771935374997,Nation-state,Weak Passwords,Firewall,-0.12038504484817042
France,2020,Ransomware,Healthcare,-1.6404487970169814,-1.1259776265439296,Nation-state,Unpatched Software,Antivirus,-1.6762499217227482
China,2022,Phishing,Retail,-0.5837077151820911,-0.5729857452635057,Unknown,Social Engineering,AI-based Detection,0.07409806476115181
China,2024,DDoS,Healthcare,-1.5001057999554115,1.6134174181080239,Hacker Group,Zero-day,Encryption,0.7061681709914491
Brazil,2022,Ransomware,Banking,-1.210040447117761,1.0779214810722153,Insider,Unpatched Software,Firewall,0.8520305031984408
Australia,2015,Malware,Healthcare,0.4115464595243395,1.0052436322374747,Hacker Group,Social Engineering,AI-based Detection,-0.8010759284807982
UK,2016,Man-in-the-Middle,Banking,0.8881568356839284,0.08820019974569698,Unknown,Weak Passwords,Encryption,-0.4121097092621538
Australia,2024,Man-in-the-Middle,Government,-0.004619160475068562,-1.1700348426110097,Nation-state,Weak Passwords,Encryption,1.7272044964403908
Russia,2021,Ransomware,Banking,-0.5409795254826526,-0.01101822381658133,Insider,Social Engineering,Firewall,0.3658227291751352
India,2016,Malware,Banking,-1.343783154713564,-0.3874466377940392,Insider,Social Engineering,Antivirus,1.7272044964403908
China,2022,Malware,Education,1.6058514691720558,-1.0695814923847777,Insider,Social Engineering,Antivirus,-0.2662473770551621
Japan,2022,Man-in-the-Middle,Retail,-0.21374412144305135,0.03946544022520649,Unknown,Zero-day,Firewall,1.4841006094287381
Australia,2021,Man-in-the-Middle,Telecommunications,0.5984388665023705,-0.3841006074475729,Hacker Group,Social Engineering,Antivirus,-0.2662473770551621
UK,2018,SQL Injection,Government,-0.5698123689383712,-1.059857307285099,Unknown,Zero-day,Antivirus,-1.287283702504104
France,2022,DDoS,Education,-0.6594373522103639,-0.18049293610718847,Nation-state,Zero-day,Antivirus,1.3868590546240769
Australia,2018,DDoS,Healthcare,-1.0457279777857742,1.4088024881478785,Unknown,Zero-day,VPN,-1.6762499217227482
Germany,2018,SQL Injection,Telecommunications,-0.41140542175996564,-0.4707282982628389,Insider,Zero-day,VPN,0.9492720580031019
India,2022,SQL Injection,Healthcare,0.9312324090394596,1.1116163516127129,Unknown,Zero-day,AI-based Detection,1.3382382772217463
Brazil,2015,Ransomware,Retail,1.3699779666849126,0.5839163203325888,Hacker Group,Zero-day,Firewall,0.12271884216348238
UK,2022,Ransomware,Education,-1.605015664095496,-0.41890277256664343,Nation-state,Unpatched Software,VPN,0.41444350657746576
UK,2019,Man-in-the-Middle,Banking,0.8871146847156494,-0.282150167354984,Insider,Social Engineering,VPN,-1.5790083669180872
Australia,2020,Malware,Banking,-0.28461038728602256,-0.02638581679957858,Hacker Group,Zero-day,AI-based Detection,1.4354798320264075
Brazil,2023,Phishing,Government,0.7669199397074729,0.7434943717324621,Unknown,Weak Passwords,Firewall,1.6785837190380604
Russia,2019,Phishing,Government,1.5009416050319715,1.0473898165396656,Nation-state,Social Engineering,Antivirus,0.9978928354054325
Germany,2022,SQL Injection,IT,0.630050779206833,-0.7233742865159706,Unknown,Zero-day,AI-based Detection,-1.6276291443204178
USA,2017,Phishing,Healthcare,0.07666861505069236,-0.7709741553313194,Nation-state,Zero-day,Encryption,-0.46073048666448435
Australia,2017,Ransomware,Education,0.5581423623955832,-1.4106247730693993,Nation-state,Zero-day,Antivirus,0.3658227291751352
Brazil,2015,Ransomware,Retail,1.4081901688551417,1.29210536792009,Hacker Group,Social Engineering,Antivirus,-0.9955590380901205
Russia,2017,Man-in-the-Middle,IT,-1.2419997434783163,0.1963839149270123,Hacker Group,Weak Passwords,Antivirus,-0.3634889318598232
Brazil,2016,SQL Injection,Retail,-0.3544345021607144,-1.0282528433321874,Unknown,Zero-day,Encryption,0.41444350657746576
Brazil,2017,Man-in-the-Middle,IT,0.2201380650170991,-1.149996605206244,Unknown,Unpatched Software,Firewall,0.8520305031984408
Russia,2024,SQL Injection,Government,0.4501060453506619,-0.04061851907743417,Unknown,Zero-day,AI-based Detection,0.2685811743704741
